,JKL,ATC ,INN,Zaštićeno ime leka,FO,Pakovanje i jačina  leka,Naziv proizvođača leka,Država proizvodnje leka,Cena leka na veliko za pakovanje,DDD,Cena leka na veliko po DDD,Participacija osiguranog lica,Indikacija,Napomena
416,1039325,L02BG03,anastrozol,ARIMIDEX,film tableta,"blister, 28 po 1 mg",AstraZeneca UK Limited,Velika Britanija,1075.6,1 mg,38.41,25%," Karcinom dojke:
 1. Rani steroid-receptor pozitivni karcinom dojke u postmenopauznih bolesnica, PS 0 ili 1, sekvencijalno, posle tri godine primene adjuvantne hormonske terapije tamoksifenom, kao nastavak adjuvantnog lečenja do ukupno 5 godina. Od ovoga se izuzimaju bolesnice sa:
  a) ranim steroid-receptor pozitivnim karcinomom dojke kod postmenopauznih žena, sa niskim rizikom za relaps bolesti, kod kojih će se sprovoditi terapija tamoksifenom do 5 godina;
  b) ranim steroid-receptor pozitivnim karcinomom dojke u postmenopauznih bolesnica, sa visokim rizikom od relapsa bolesti, kod bolesnica koje nisu podobne za primenu adjuvatne hemioterapije i biloške terapije. Kod ovih bolesnica će se primenjivati inhibitori aromataze od početka adjuvantnog hormonskog lečenja u trajanju do 5 godina;
2. Postmenopauzne bolesnice sa steroid-receptor pozitivnim metastatskim karcinomom dojke, pri pojavi prvog relapsa bolesti na adjuvantno ili sistemski primenjen
tamoksifen;
3. Kao prva linija sistemske ili adjuvantne terapije kod bolesnica koje imaju kontraindikacije za primenu tamoksifena (glaukom, duboka venska tromboza, CVI ili
embolija u anamnezi) ili pojavu neželjenih reakcija na tamoksifen (dokazana medikamentna alergija, hiperplazija i/ili polip endometrijuma dokazani histopatološki,
ponavaljanje metroragije.","Lek se uvodi u terapiju na osnovu mišljenja tri lekara zdravstvene ustanove koja obavlja zdravstvenu delatnost na tercijarnom nivou zdravstvene zaštite, a nastavak terapije na osnovu mišljenja lekara specijaliste zdravstvene ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou zdravstvene zaštite."
417,1014301,L04AA13,leflunomid,ARAVA,film tableta,"bočica, 30 po 20 mg",Sanofi Winthrop Industrie,Francuska,4263.5,20 mg,142.11666666666667,0.1,"1. Aktivni reumatoidni  artritis ( M05 i M06 )  - kod odraslih bolesnika kod kojih je primena metotreksata dovela do neželjenih dogadjaja ( gastrična nepodnošljivost, hepatotoksičnost, hematološka toksičnost, alergijske reakcije i drugo ) ili metotreksat ne pokazuje odgovarajuću efikasnost u dozama većim ili jednakim 15 mg nedeljno u toku najmanje šest meseci terapije;
2. Aktivni psorijazni artritis ( M07 ) - kod odraslih bolesnika kod kojih je primena metotreksata dovela do neželjenih dogadjaja ( gastrična nepodnošljivost, hepatotoksičnost, hematološka toksičnost, alergijske reakcije i drugo ) ili metotreksat ne pokazuje odgovarajuću efikasnost u dozama većim ili jednakim 15 mg nedeljno u toku najmanje šest meseci terapije. ",Lek se uvodi u terapiju na osnovu mišljenja lekara specijaliste odgovarajuće grane medicine zdravstvene  ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou zdravstvene zaštite. 
418,1059079,M05BA04,alendronska kiselina,BONAP,tableta,"blister, 4 po 70 mg",Hemofarm a.d.,Republika Srbija,617.0,10 mg,22.03571428571429,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
419,1059908,M05BA04,alendronska kiselina,ALEFOSS,tableta,"blister, 4 po 70 mg",Pharmanova d.o.o.,Republika Srbija,617.0,10 mg,22.03571428571429,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
420,1059909,M05BA04,alendronska kiselina,ALEFOSS,tableta,"blister, 8 po 70 mg",Pharmanova d.o.o.,Republika Srbija,1234.0,10 mg,22.03571428571429,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
421,1059907,M05BA04,alendronska kiselina,ALEFOSS,tableta,"blister, 12 po 70 mg",Pharmanova d.o.o.,Republika Srbija,1851.0,10 mg,22.03571428571429,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
422,1059092,M05BA06,ibandronska kiselina,ALVODRONIC,film tableta,"blister, 1 po 150 mg",Alvogen Pharma d.o.o.; Pharmathen S.A.,Republika Srbija; Grčka,482.2,5 mg,16.073333333333334,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
423,1059090,M05BA06,ibandronska kiselina,IBANDRONAT PHARMAS,film tableta,"blister, 1 po 150 mg","PharmaS d.o.o.;
Pharmathen International SA;
Pharmathen SA","Republika Srbija;
Grčka;
Grčka",482.2,5 mg,16.073333333333334,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
424,1059095,M05BA06,ibandronska kiselina,BONNEDRA,film tableta,"blister, 1 po 150 mg",Teva Gyogyszergyar ZRT.              ,Mađarska,482.2,5 mg,16.073333333333334,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
425,1059000,M05BA06,ibandronska kiselina,IDIKA,film tableta,"blister, 1 po 150 mg","Stada Arzneimittel AG; Stadapharm GmbH; Synthon Hispania, S.L.","Nemačka; Nemačka, Španija",482.2,5 mg,16.073333333333334,0.35, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
426,1059121,M05BB03,"alendronska kiselina, holekalciferol",FOSAVANCE,tableta,"blister, 4 po (70 mg + 5600 i.j.)",Merck Sharp & Dohme S.P.A.,Italija,926.0,10 mg,33.07142857142857,0.55, Za lečenje osteoporoze kod pacijenata posle menopauze radi primarne i sekundarne prevencije osteoporotičnih fraktura (M80; M81).,"Lek se uvodi u terapiju na osnovu mišljenja specijаliste (internista ili reumatolog ili  fizijatar ili ortoped ili ginekolog) kada je osteoporoza verifikovana DEXA T vrednost u L 1- 4 ≤ -2,5  ili  ≤ -2,5 u Total/Neck."
427,9087565,N02AB03,fentanil,DUROGESIC,transdermalni flaster,"5 po 25 mcg/h (5 po 4,2 mg)",Janssen Pharmaceutica N.V.,Belgija,727.5,"1,2 mg",41.57142857142856,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",  Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
428,9087566,N02AB03,fentanil,DUROGESIC,transdermalni flaster,"5 po 50 mcg/h (5 po 8,4 mg)",Janssen Pharmaceutica N.V.,Belgija,1455.0,"1,2 mg",41.57142857142856,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",  Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
429,9087568,N02AB03,fentanil,DUROGESIC,transdermalni flaster,"kesica, 5 po 75 mcg/h (5 po 12,6 mg)",Janssen Pharmaceutica N.V. ,Belgija,2468.5,"1,2 mg",47.01904761904762,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",  Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
430,9087567,N02AB03,fentanil,DUROGESIC,transdermalni flaster,"5 po 100 mcg/h (5 po 16,8 mg)",Janssen Pharmaceutica N.V.,Belgija,2438.2,"1,2 mg",34.83142857142857,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",  Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
431,9087201,N02AB03,fentanil,VICTANYL,transdermalni flaster,"kesica, 5 po 25 mcg/h (5 po 4,125 mg/7,5 cm²)","Actavis Group PTC EHF;
Merckle GMBH","Island;
Nemačka",727.5,"1,2 mg",42.32727272727273,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",  Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
432,9087202,N02AB03,fentanil,VICTANYL,transdermalni flaster,"kesica, 5 po 50 mcg/h (5 po 8,25 mg/15 cm²)","Actavis Group PTC EHF;
Merckle GMBH","Island;
Nemačka",1455.0,"1,2 mg",42.32727272727273,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",  Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
433,9087203,N02AB03,fentanil,VICTANYL,transdermalni flaster,"kesica, 5 po 75 mcg/h (5 po 12,375 mg/22,5 cm²)","Actavis Group PTC EHF;
Merckle GMBH","Island;
Nemačka",2468.5,"1,2 mg",47.87393939393939,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.", Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
434,9087200,N02AB03,fentanil,VICTANYL,transdermalni flaster,"kesica, 5 po 100 mcg/h (5 po 16,5 mg/30 cm²)","Actavis Group PTC EHF;
Merckle GMBH","Island;
Nemačka",2438.2,"1,2 mg",35.46472727272727,0.75," Za lečenje teškog neuropatskog bola:
  -nespecifična neuralgija ( M79.2 ),
  -postherpetička i postraumatska  neuralgija ( G53.0 ),
  - trigeminalna neuralgija ( G50 )
  - dijabetička amiotrofija ( G73.0 ), 
  - bolna oftalmoplegija ( H47.0 ),
  - kauzalgija ( R52.1 ),
  -  spondilodiscitis ( M50.1; M51.1 ),
  - dermatopoliomiozitis ( M33; M63 ) koji se tokom dvomesečne primene drugih analgetičkih sredstava (triciklički antidepresivi, nesteroidni antireumatici, neopioidni analgetici, kortikosteroidi, antiepileptici) pokazao rezistentnim uz participaciju osiguranika 75%.",Lek se uvodi u terapiju  na osnovu mišljenja  lekara specijaliste neurologa/neuropsihijatra.
435,1087456,N02AX06,tapentadol,PALEXIA SR,tableta sa produženim oslobađanjem,"blister, 30 po 50 mg",Grunenthal GmbH,Nemačka,1841.7,"0,4 g",491.12,0.75,"
 Za lečenje umereno jakog do jakog hroničnog bola ( ≥ 5 na NRS od 0-10) kod bolesnika sa nemalignim oboljenjem (R52.1). 
",Lek se uvodi u terapiju na osnovu mišljenja lekara neurologa ili anesteziologa ili subspecijaliste za terapiju bola zdravstvene  ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou zdravstvene zaštite ili u centrima za bol.
436,1087457,N02AX06,tapentadol,PALEXIA SR,tableta sa produženim oslobađanjem,"blister, 30 po 100 mg",Grunenthal GmbH,Nemačka,3631.7,"0,4 g",484.22666666666663,0.75,"
 Za lečenje umereno jakog do jakog hroničnog bola ( ≥ 5 na NRS od 0-10) kod bolesnika sa nemalignim oboljenjem (R52.1). 
",Lek se uvodi u terapiju na osnovu mišljenja lekara neurologa ili anesteziologa ili subspecijaliste za terapiju bola zdravstvene  ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou zdravstvene zaštite ili u centrima za bol.
437,1087458,N02AX06,tapentadol,PALEXIA SR,tableta sa produženim oslobađanjem,"blister, 30 po 150 mg",Grunenthal GmbH,Nemačka,4686.1,"0,4 g",416.5422222222222,0.75,"
 Za lečenje umereno jakog do jakog hroničnog bola ( ≥ 5 na NRS od 0-10) kod bolesnika sa nemalignim oboljenjem (R52.1). 
",Lek se uvodi u terapiju na osnovu mišljenja lekara neurologa ili anesteziologa ili subspecijaliste za terapiju bola zdravstvene  ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou zdravstvene zaštite ili u centrima za bol.
438,1087453,N02AX06,tapentadol,PALEXIA,film tableta,"blister, 30 po 50 mg",Grunenthal GmbH,Nemačka,1943.9,"0,4 g",518.3733333333333,0.75,"Terapija umerenog do jakog akutnog bola kod odraslih, kada se on može adekvatno kupirati samo opioidnim analgeticima (R52).
",Lek se uvodi u terapiju na osnovu mišljenja lekara neurologa ili anesteziologa ili subspecijaliste za terapiju bola zdravstvene  ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou zdravstvene zaštite ili u centrima za bol.
439,1086876,N02CC01,sumatriptan,SUMATRIPTAN SLAVIAMED,tableta,"blister, 2 po 50 mg",Slaviamed d.o.o.,Republika Srbija,224.5,50 mg,112.25,0.5,Migrena  ( G43 ).,Lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra.
440,1086730,N02CC07,frovatriptan,FROVAMAX,film tableta,"blister, 2 po 2,5 mg"," A. Menarini,
Manufacturing Logistics
and Services S.R.L.; Laboratorios Menarini S.A.",Italija; Španija,550.9,"2,5 mg",275.45,0.85,Migrena (G43),Lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra
441,1084750,N03AX12,gabapentin,KATENA,"kapsula, tvrda","blister, 50 po 300 mg",Belupo Lijekovi i kozmetika d.d.,Hrvatska,768.6,"1,8 g",92.232,0.85,Neuropatski bol  (G50; G51; G53 - G63 ). , Lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra ili za šifre G62.0 i G63.1 i na osnovu mišljenja onkologa zdravstvene ustanove koja obavlja zdravstvenu delatnost na tercijarnom nivou.  
442,1084612,N03AX12,gabapentin,NEURONTIN,"kapsula, tvrda","blister, 50 po 300 mg",Pfizer Manufacturing Deutschland GmbH,Nemačka,768.6,"1,8 g",92.232,0.85,Neuropatski bol  (G50; G51; G53 - G63 ). , Lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra ili za šifre G62.0 i G63.1 i na osnovu mišljenja onkologa zdravstvene ustanove koja obavlja zdravstvenu delatnost na tercijarnom nivou.  
443,1084821,N03AX14,levetiracetam,KEPPRA,film tableta,"blister, 60 po 250 mg",UCB Pharma SA,Belgija,884.7,"1,5 g",88.47000000000001,0.3,"1. Epilepsija - kao monoterapija za bolesnike starije od
16 godina sa refrakternim parcijalnim napadima sa ili
bez sekundarne generalizacije (G40);
2. Epilepsija - kao dodatna terapija za bolesnike sa
rezistentnom parcijalnom epilepsijom kod odraslih i dece
iznad 4 godine starosti (G40);
3. Epilepsija - kao dodatna terapija za bolesnike sa
rezistentnom miokloničnom epilepsijom kod odraslih i
adolescenata iznad 12 godina starosti sa juvenilnom
miokloničnom epilepsijom (G40);
4. Epilepsija - kao dodatna terapija za bolesnike sa
primarnim generalizovanim rezistentnim tonično -
kloničnim napadima kod odraslih i adolescenata iznad
12 godina starosti sa idiopatskom generalizovanom
epilepsijom (G40)."," Za indikaciju pod tačkom 1.,2.,3. i 4.,  lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra/neurohirurga/ psihijatra/dečjeg neurologa ili pedijatra  zdravstvene ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou.     "
444,1084820,N03AX14,levetiracetam,KEPPRA,film tableta,"blister, 60 po 500 mg",UCB Pharma SA,Belgija,1619.2,"1,5 g",80.96000000000001,0.3,"1. Epilepsija - kao monoterapija za bolesnike starije od
16 godina sa refrakternim parcijalnim napadima sa ili
bez sekundarne generalizacije (G40);
2. Epilepsija - kao dodatna terapija za bolesnike sa
rezistentnom parcijalnom epilepsijom kod odraslih i dece
iznad 4 godine starosti (G40);
3. Epilepsija - kao dodatna terapija za bolesnike sa
rezistentnom miokloničnom epilepsijom kod odraslih i
adolescenata iznad 12 godina starosti sa juvenilnom
miokloničnom epilepsijom (G40);
4. Epilepsija - kao dodatna terapija za bolesnike sa
primarnim generalizovanim rezistentnim tonično -
kloničnim napadima kod odraslih i adolescenata iznad
12 godina starosti sa idiopatskom generalizovanom
epilepsijom (G40)."," Za indikaciju pod tačkom 1.,2.,3. i 4.,  lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra/neurohirurga/ psihijatra/dečjeg neurologa ili pedijatra  zdravstvene ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou.     "
445,1084822,N03AX14,levetiracetam,KEPPRA,film tableta,"blister, 60 po 1000 mg",UCB Pharma SA,Belgija,3130.6,"1,5 g",78.265,0.25,"1. Epilepsija - kao monoterapija za bolesnike starije od
16 godina sa refrakternim parcijalnim napadima sa ili
bez sekundarne generalizacije (G40);
2. Epilepsija - kao dodatna terapija za bolesnike sa
rezistentnom parcijalnom epilepsijom kod odraslih i dece
iznad 4 godine starosti (G40);
3. Epilepsija - kao dodatna terapija za bolesnike sa
rezistentnom miokloničnom epilepsijom kod odraslih i
adolescenata iznad 12 godina starosti sa juvenilnom
miokloničnom epilepsijom (G40);
4. Epilepsija - kao dodatna terapija za bolesnike sa
primarnim generalizovanim rezistentnim tonično -
kloničnim napadima kod odraslih i adolescenata iznad
12 godina starosti sa idiopatskom generalizovanom
epilepsijom (G40)."," Za indikaciju pod tačkom 1.,2.,3. i 4.,  lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra/neurohirurga/ psihijatra/dečjeg neurologa ili pedijatra  zdravstvene ustanove koja obavlja zdravstvenu delatnost na sekundarnom ili tercijarnom nivou.     "
446,1084742,N03AX16,pregabalin,LYRICA,kapsula tvrda,"blister, 56 po 25 mg",Pfizer Manufacturing Deutschland GmbH ,Nemačka,368.9,"0,3 g",79.04999999999998,0.85,  Neuropatski bol  (G50; G51; G53 - G63 ). ,Lek se uvodi u terapiju na osnovu mišljenja neurologa/neuropsihijatra  ili za šifre G62.0 i G63.1 i na osnovu mišljenja onkologa.
